"ID","Language","AtLeastOneOpenResponse","Isolation","DP2","DP1","DP5","DP4","DP3","Erg2","Erg6","Erg4","Erg5","Erg3","Erg1","WHO5B3","WHO5B4","WHO5B5","WHO5B2","WHO5B1","WHO5S2","WHO5S3","WHO5S5","WHO5S1","WHO5S4","HPQB1","HPQB7","HPQB3","HPQB6","HPQB5","HPQB4","HPQB2","HPQB8","HPQS1","HPQS4","HPQS6","HPQS3","HPQS5","HPQS2","HPQS7","HPQS8","PerformanceOthers","PerB1item","PerS1item","RolesIncludeDeveloper","YearsOfExperience","YearsOfWorkFromHomeExperience","Fulltime","Coinhabitants","Age","Gender","Country","Education","OrganizationSize","Disabilities","OS1_y","OS1_h","OS2_y","OS2_h","OS3_y","OS3_h","OS4_y","OS4_h","OS5_y","OS5_h","OS6_y","OS6_h","OS7_y","OS7_h","OS8_y","OS8_h","OS9_y","OS9_h","OS10_y","OS10_h","OS11_y","OS11_h","OS12_y","OS12_h","OS13_y","OS13_h","OS14_y","OS14_h","OS15_y","OS15_h","OS16_y","OS16_h","OS17_y","OS17_h","OS18_y","OS18_h","OS19_y","OS19_h","OS20_y","OS20_h","OS21_y","OS21_h","OS22_y","OS22_h","COVIDStatus","AdultCohabitants","ChildCohabitants","FearResilience","PerRatioB","PerRatioS","DeltaWellbeing"
,"Portuguese",1,2,4,3,3,4,2,1,3,3,3,2,1,3,4,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,-1,3,2,2,2,3,3,2,-1,8,9,9,0,1,0.3,1,3,8,"Male","Brazil",3,2,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,3,2,0,1.3,1.125,1.125,-1
,"Portuguese",1,3,2,4,1,4,1,2,-1,3,-1,3,1,4,3,3,3,4,1,1,1,1,1,1,0,1,1,2,1,1,0,0,2,2,2,3,3,3,-1,8,9,6,1,0.9,0,1,1,3,"Female","Brazil",2,3,0,1,0,,,,,,,1,0,1,0,1,0,1,0,1,0,,,1,0,1,0,,,,,1,0,1,0,,,1,0,1,0,1,0,0,1,0,0,1,0,0,0.5,1.125,0.75,-12
,"Portuguese",1,3,4,4,4,3,2,-3,1,2,3,-3,-3,4,4,3,4,4,1,0,0,1,1,3,0,0,1,1,1,1,2,2,3,3,3,3,2,3,-1,7,9,5,1,0.2,0,1,1,3,"Male","Brazil",2,2,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1.1,1.28571428571429,0.714285714285714,-16
,"Portuguese",1,3,4,4,0,4,2,3,3,3,3,3,3,5,5,5,5,5,1,3,2,2,3,1,2,3,1,3,3,2,2,1,2,2,2,2,2,2,2,8,9,8,0,1.3,0.3,1,2,6,"Female","Brazil",3,4,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,2.4,1.125,1,-14
,"Portuguese",1,3,2,4,4,4,4,3,3,3,3,3,2,4,3,4,4,4,4,4,4,4,2,2,2,1,1,2,2,1,0,2,2,2,2,2,2,0,0,10,8,8,0,0.3,0.3,1,2,3,"Female","Brazil",2,3,0,1,0,,,1,0,0,1,,,1,0,1,0,0,1,1,0,,,1,0,1,0,,,,,0,1,1,0,,,1,0,1,0,1,1,0,1,0,0,1,1,0,,0.8,0.8,-1
,"Portuguese",0,3,2,3,4,4,4,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,3,2,1,1,1,0,0,2,1,1,1,1,1,1,1,2,9,9,9,0,2,0.3,1,4,5,"Male","Brazil",3,3,0,1,0,0,1,1,0,0,1,,,,,1,0,,,1,0,,,0,1,0,1,,,,,0,1,,,,,1,0,,,1,0,1,0,0,0,1,1,2,0.6,1,1,0
,"Portuguese",0,3,2,2,3,3,0,3,1,3,2,3,3,2,2,2,2,2,3,3,3,3,3,,1,0,2,1,1,2,-2,0,0,2,0,0,2,0,-1,7,3,3,1,0.1,0,0,3,2,"Male","Brazil",1,2,1,1,0,,,,,,,0,1,0,1,0,1,,,1,0,,,1,0,1,0,1,0,,,,,,,,,1,0,,,0,1,0,1,0,0,1,2,0,,0.428571428571429,0.428571428571429,5
,"Portuguese",0,3,3,4,4,4,3,1,1,3,-1,1,1,4,4,4,4,5,4,4,4,5,4,3,0,1,2,3,3,3,1,3,1,1,1,1,1,0,1,9,9,9,1,1.5,0.4,1,3,5,"Male","Brazil",3,3,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,1.3,1,1,0
,"Portuguese",1,3,3,3,4,4,3,3,2,2,2,2,1,3,3,3,3,3,4,3,3,3,4,2,2,2,1,3,1,1,1,1,1,0,2,2,1,1,0,9,9,8,1,2,0,1,1,8,"Male","Brazil",1,6,0,,,,,1,0,,,1,0,1,0,0,1,,,1,0,,,1,0,,,,,,,,,,,,,1,0,,,1,0,,,0,0,0,0,0,1.4,1,0.888888888888889,2
,"Portuguese",1,3,4,4,4,4,1,1,1,3,2,2,-1,3,4,3,4,3,1,4,2,1,4,2,0,1,1,1,1,1,3,3,2,2,2,2,1,2,3,5,7,9,1,0.7,0,1,4,3,"Male","Brazil",2,3,0,1,1,0,1,0,1,,,1,1,1,1,1,1,0,1,1,0,0,1,1,1,1,0,,,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,2,1,0.9,1.4,1.8,-5
,"Portuguese",1,3,1,3,3,2,1,-3,-1,2,1,-2,-3,2,1,1,1,2,4,3,2,3,3,3,1,2,1,2,2,1,0,2,1,2,1,2,1,2,1,8,9,9,1,0.2,0.1,1,3,2,"Male","Brazil",2,2,0,1,0,0,1,,,0,1,,,1,0,1,0,0,1,1,0,,,1,0,,,1,0,,,,,,,,,,,,,0,1,0,1,0,0,0,1,1,2.3,1.125,1.125,8
,"Portuguese",1,3,4,4,4,4,4,2,3,3,2,3,2,4,2,3,2,4,2,2,1,2,1,3,0,2,2,2,2,1,1,2,2,2,2,2,3,0,0,8,8,7,1,0.6,0.4,1,2,2,"Female","Brazil",0,2,0,,,0,1,0,1,0,1,1,0,1,0,0,1,0,1,1,0,,,1,0,1,0,1,0,0,1,,,,,,,0,1,1,0,0,1,0,1,0,0,0,1,0,2.1,1,0.875,-7
,"Portuguese",1,3,0,4,4,2,0,3,2,-1,3,1,3,4,2,4,2,4,4,1,3,3,1,4,2,3,0,2,3,0,2,3,1,0,0,2,0,0,1,6,9,8,1,0.5,0,1,2,2,"Male","Brazil",2,2,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,,,1,1,,,,,0,1,,,1,1,0,1,,,,,1,1,0,1,1,1,0,1,0,,1.5,1.33333333333333,-4
,"Portuguese",1,3,0,4,4,4,4,3,2,3,2,2,2,5,4,4,5,5,5,5,4,5,4,0,0,1,1,2,0,0,0,0,0,1,1,1,0,1,0,,9,9,1,0.6,0.6,1,3,8,"Male","Brazil",2,6,0,1,0,,,1,0,,,1,0,1,0,1,0,,,1,0,,,1,0,1,0,,,,,,,,,1,0,1,0,,,1,0,,,0,0,0,2,0,,,,0
,"Portuguese",0,3,1,2,0,4,0,-1,2,2,2,2,2,2,1,3,1,2,4,2,3,3,4,2,1,0,2,2,1,1,0,2,1,2,,2,1,2,0,7,5,5,0,,,0,2,3,"Male","Brazil",2,3,0,,,0,1,,,,,,,1,0,,,,,1,0,,,1,0,,,,,,,,,,,,,1,0,1,0,1,0,,,0,0,0,1,0,,0.714285714285714,0.714285714285714,7
,"Portuguese",0,3,2,3,2,4,1,3,1,2,1,2,1,2,2,3,3,3,3,3,3,3,2,1,1,1,1,1,0,1,0,1,1,1,2,1,1,2,0,6,8,8,1,0.8,0,1,1,4,"Female","Brazil",3,5,0,1,0,,,1,0,,,0,1,0,1,0,1,0,1,1,0,,,1,0,,,1,0,,,0,1,0,1,0,1,1,0,0,1,,,1,0,0,0,0,0,0,2.6,1.33333333333333,1.33333333333333,1
,"Portuguese",1,3,4,4,4,4,4,3,3,3,3,3,2,3,3,4,4,4,3,3,3,4,3,2,2,2,2,2,2,2,2,3,4,2,2,2,2,2,2,9,9,9,0,3.5,0,1,4,8,"Male","Brazil",4,4,0,0,1,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,0,1,,,2,1,2,,1,1,-2
,"Portuguese",1,3,4,4,4,4,4,-2,2,2,1,-1,-2,4,3,4,4,4,4,4,4,3,4,2,2,2,2,2,2,2,0,2,1,1,1,3,1,0,0,9,9,8,1,0.1,0,0,6,2,"Male","Brazil",1,3,0,1,1,,,,,0,1,,,0,1,1,1,,,1,1,,,1,1,,,,,,,0,1,,,0,1,1,1,,,1,1,1,1,,,2,5,0,0.2,1,0.888888888888889,0
,"Portuguese",1,2,0,3,3,3,1,2,-2,2,-3,2,-2,2,4,4,3,2,4,3,4,4,3,2,1,1,1,2,2,1,1,2,2,1,1,2,0,1,1,7,8,8,1,0.3,0,1,2,2,"Male","Brazil",2,2,0,1,1,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,,,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,,1.14285714285714,1.14285714285714,3
,"Portuguese",1,2,3,4,4,4,2,3,-1,2,-1,3,2,1,1,1,1,2,3,3,2,4,4,2,3,1,1,2,1,1,1,2,1,1,2,1,1,2,1,8,8,9,1,0.1,0,1,2,3,"Female","Brazil",2,6,0,1,0,,,1,0,,,1,0,1,0,1,0,,,1,0,1,0,,,1,0,,,,,,,,,,,1,0,0,1,,,,,,,1,1,0,,1,1.125,10
,"Portuguese",1,2,3,4,4,4,4,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,0,0,1,1,0,0,2,3,3,1,1,0,1,1,2,9,9,9,1,1,0.1,1,2,5,"Male","Brazil",2,4,0,,,,,,,,,1,0,1,0,1,0,1,0,1,0,,,1,0,1,0,1,0,,,,,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,,1,1,0
,"Portuguese",1,2,2,3,4,4,1,-1,-2,1,-2,-2,-1,2,1,3,3,3,2,2,1,2,3,2,2,2,0,1,2,1,0,2,0,1,0,1,0,2,0,9,10,10,1,0.1,,1,5,4,"Female","Brazil",2,3,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,0,1,,,1,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0,,,0,1,0,1,0,0,1,2,2,,1.11111111111111,1.11111111111111,-2
,"Portuguese",1,2,0,4,2,4,0,1,-2,1,-2,2,-1,3,3,3,4,4,4,3,3,4,2,2,0,0,2,2,1,1,1,2,1,1,0,1,2,1,1,8,8,8,1,1.6,0.3,1,3,5,"Male","Netherlands",2,4,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,,1,1,-1
,"Portuguese",0,2,2,4,4,4,4,2,1,3,-1,-1,2,4,2,4,3,4,1,1,1,2,4,2,0,0,2,1,3,2,0,1,4,2,0,2,2,2,0,7,8,5,1,0.1,0,1,4,3,"Male","Brazil",2,2,0,1,0,0,1,,,0,1,0,1,1,0,1,0,0,1,1,0,,,1,0,1,0,,,0,1,,,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,3,0,1.6,1.14285714285714,0.714285714285714,-8
,"Portuguese",1,2,2,4,4,3,2,2,2,2,2,2,2,3,3,3,3,3,2,2,2,2,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,1,6,8,7,0,2,0.1,1,2,7,"Male","Brazil",4,2,0,1,0,,,,,,,0,1,0,1,1,0,,,1,0,,,1,0,1,0,1,0,,,,,,,,,1,0,1,0,1,0,1,0,0,0,0,1,0,0.3,1.33333333333333,1.16666666666667,-5
,"Portuguese",1,2,3,4,3,4,2,2,3,2,3,3,3,3,3,3,3,3,3,3,3,3,4,1,0,1,1,1,1,1,1,2,2,2,2,2,2,2,-1,8,8,6,1,2,0.2,1,2,5,"Male","Brazil",3,4,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,1,1,1,1,1,1,,,0,1,1,1,,,1,1,1,1,1,1,0,1,1,1,0,1,0,-0.4,1,0.75,1
,"Portuguese",1,2,2,4,3,4,2,2,-2,2,-1,1,1,4,4,4,4,4,5,4,4,5,3,2,0,0,0,4,4,2,0,2,3,2,0,2,1,0,0,8,9,8,1,0.6,0,1,3,6,"Male","Brazil",2,4,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,1,,1.125,1,1
,"Portuguese",1,2,4,4,4,4,4,3,2,2,3,3,1,2,0,3,3,4,4,4,3,4,4,1,0,1,2,2,2,2,0,1,1,1,1,2,2,0,0,7,7,7,0,3.4,0,1,4,8,"Female","Brazil",2,4,0,1,0,,,,,,,1,0,1,0,1,0,1,0,1,0,,,1,0,1,0,1,0,,,,,1,0,,,1,0,,,1,0,1,0,0,0,0,3,0,-0.5,1,1,7
,"Portuguese",1,2,1,3,4,,3,1,-2,2,-1,2,-2,3,3,4,3,2,4,2,4,4,3,4,0,0,1,1,2,0,2,4,1,1,1,2,1,1,2,9,8,7,1,1,0,1,3,3,"Male","Brazil",2,2,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,,,1,1,0,1,1,1,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,2,0,-0.6,0.888888888888889,0.777777777777778,2
,"Portuguese",1,2,0,2,4,0,1,2,-1,2,-1,2,2,2,2,3,4,4,4,3,4,3,2,2,3,1,1,3,2,1,0,1,2,1,1,3,1,4,0,7,8,8,1,0.8,0.2,1,2,3,"Male","Brazil",2,5,1,,,0,1,,,,,,,1,0,,,,,1,0,0,1,,,,,1,0,,,,,0,1,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1.1,1.14285714285714,1.14285714285714,1
,"Portuguese",0,2,3,4,4,4,4,3,1,3,3,3,3,3,2,4,2,4,3,3,4,4,2,3,1,2,2,2,3,1,0,2,2,1,2,1,1,2,1,9,8,7,1,1.1,0.4,1,4,5,"Male","Brazil",2,3,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0,0,1,0,2,1,0.4,0.888888888888889,0.777777777777778,1
,"Portuguese",0,2,1,2,2,3,1,1,-1,2,-2,1,1,3,1,2,3,3,3,3,2,3,2,3,2,1,1,1,3,1,0,3,3,1,1,1,1,2,0,9,9,9,1,2.2,0,1,4,6,"Male","Brazil",3,3,0,1,0,,,,,0,1,0,1,1,0,,,,,1,0,,,,,1,0,,,,,0,1,,,0,1,1,0,1,0,1,0,1,0,0,0,0,3,0,0.5,1,1,1
,"Portuguese",1,3,4,4,4,4,2,2,3,3,3,3,-1,1,2,4,2,3,2,1,3,3,3,3,1,2,3,3,3,1,2,3,2,2,2,3,2,1,1,6,7,6,1,1,0,1,3,3,"Male","Brazil",4,3,0,1,0,1,0,1,0,,,1,0,1,0,,,0,1,,,,,0,1,,,0,1,,,0,1,,,0,1,1,0,,,,,,,0,0,1,2,0,-0.3,1.16666666666667,1,0
,"Portuguese",0,3,4,2,3,4,4,2,-1,1,2,-1,1,3,3,3,4,3,2,2,3,2,3,2,2,1,1,1,1,1,0,1,2,0,1,2,1,1,0,9,9,5,1,0.4,0.1,1,2,2,"Female","Brazil",2,4,0,1,0,,,,,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,,,,,1,0,,,1,0,,,1,0,,,0,0,0,1,0,0.8,1,0.555555555555556,-4
,"Portuguese",1,2,2,4,4,4,4,2,-2,2,-1,3,3,5,5,4,5,5,4,5,4,5,5,4,0,1,1,1,0,0,1,3,1,0,1,1,1,1,2,8,8,9,1,0.8,0,1,4,5,"NB","Ireland",2,3,0,1,0,1,0,1,0,,,1,0,1,0,1,0,1,0,1,0,,,1,0,1,0,,,,,,,,,1,0,1,0,1,0,1,0,1,0,0,0,1,3,0,,1,1.125,-1
,"Portuguese",0,2,,1,2,3,0,1,1,2,2,2,-1,4,4,4,3,4,4,3,4,4,5,,0,1,2,2,2,,0,,3,3,2,3,,0,0,8,7,6,1,1.3,0,1,4,4,"Male","Brazil",3,3,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,,,1,1,0,1,,,,,0,1,0,1,,,1,1,0,1,1,1,0,1,1,1,1,3,0,-1.6,0.875,0.75,1
,"Portuguese",0,2,4,2,4,4,2,2,2,2,3,1,1,4,3,4,3,4,1,2,2,1,4,2,2,1,1,2,2,1,1,2,1,2,2,2,1,3,2,8,9,6,1,0.7,0.2,1,2,3,"Female","Brazil",2,4,0,1,1,1,1,1,1,,,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,,,,,,,1,1,1,0,1,0,1,0,0,1,0,0,1,1,0,-1.7,1.125,0.75,-8
,"Portuguese",1,2,3,3,4,4,0,-2,-2,2,-3,3,-3,4,4,4,1,4,2,3,5,3,2,2,2,1,3,3,3,3,0,2,3,3,2,3,2,2,0,8,8,6,1,0.1,0,1,6,5,"Female","Brazil",3,3,0,1,0,,,1,0,,,1,0,1,0,,,,,1,0,,,1,0,1,0,1,0,,,,,,,1,0,0,1,1,0,,,,,0,1,0,4,1,-1.4,1,0.75,-2
,"Portuguese",1,3,1,3,0,4,0,-2,-2,2,1,1,-1,2,1,4,1,3,1,2,1,1,2,1,0,1,3,2,2,0,1,1,2,2,1,1,2,3,1,8,9,6,0,1.2,0.1,1,2,5,"Male","Switzerland",3,2,0,1,0,0,1,0,1,,,1,0,1,0,1,0,,,1,0,,,0,1,1,0,1,0,0,1,0,1,0,1,,,1,0,0,1,0,1,0,1,0,0,1,1,0,,1.125,0.75,-4
,"Portuguese",1,3,2,2,4,3,1,-3,-3,2,-2,-2,-3,2,4,3,2,2,2,1,1,2,2,1,2,2,2,2,2,3,0,1,1,3,1,1,3,2,-2,5,4,2,1,0.8,0.05,1,3,4,"Male","Brazil",1,3,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,0,1,0,1,1,1,,,,,1,1,1,1,0,2,0,-0.7,0.8,0.4,-5
,"Portuguese",0,2,3,4,4,4,4,3,1,3,2,1,-2,3,1,2,3,3,3,2,2,4,5,2,0,1,1,1,3,1,1,2,2,0,2,2,1,2,1,7,8,9,1,0.6,0.1,1,4,2,"Male","Brazil",3,3,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,,,1,0,1,0,,,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,4,3,0,,1.14285714285714,1.28571428571429,4
,"Portuguese",1,2,3,4,4,4,4,-2,-2,2,-2,-2,-1,4,1,4,2,4,,1,3,1,1,2,3,1,2,3,2,2,1,0,2,3,3,3,4,4,-2,7,7,3,1,0.3,0,1,2,4,"Male","Brazil",3,3,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,1,0,,,1,0,0,1,0,1,0,1,,,0,1,0,1,1,0,0,1,1,0,0,1,0,0,1,1,0,0.3,1,0.428571428571429,
,"Portuguese",1,2,2,2,4,4,1,3,3,2,1,2,2,1,1,1,3,3,4,4,3,4,4,2,0,1,3,2,1,2,1,2,3,3,0,3,2,0,1,7,9,9,1,0.8,0.3,1,4,4,"Male","Brazil",2,4,0,,,,,1,0,0,1,,,,,1,0,0,1,1,0,,,,,0,1,,,,,,,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,3,0,0,1.28571428571429,1.28571428571429,10
,"Portuguese",1,2,1,2,4,4,1,2,1,2,3,1,-1,5,3,3,4,3,3,4,3,4,3,2,0,1,2,1,2,1,1,2,2,1,1,1,2,1,1,7,8,8,1,0.8,0.1,1,2,4,"Male","Brazil",2,3,0,1,0,,,0,1,0,1,0,1,1,0,1,0,1,0,1,0,,,1,0,1,0,1,0,,,0,1,0,1,0,1,1,0,0,1,1,0,0,1,,,1,1,0,0.2,1.14285714285714,1.14285714285714,-1
,"Portuguese",1,2,2,4,4,4,4,2,-2,1,-3,-1,1,4,3,4,4,4,3,2,1,3,4,3,1,3,1,1,1,1,1,3,1,1,1,1,1,1,1,8,9,9,1,0.9,0,1,2,3,"Male","Brazil",3,2,0,,,,,1,0,,,1,0,1,0,,,,,1,0,,,,,,,1,0,,,,,,,,,,,0,1,1,0,,,0,0,1,1,0,-0.1,1.125,1.125,-6
,"Portuguese",1,2,4,4,4,2,4,1,-1,2,2,2,-1,2,3,2,3,3,2,2,2,2,4,3,1,1,2,2,2,2,1,2,2,2,2,3,2,1,1,7,8,7,1,0.2,0,1,1,2,"Male","Brazil",2,3,0,1,1,,,0,1,,,0,1,1,1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,,,,,,,0,1,1,1,,,1,1,0,1,0,1,1,0,0,0.4,1.14285714285714,1,-1
,"Portuguese",1,2,0,3,2,4,1,3,1,2,2,3,1,4,4,4,3,4,2,1,1,1,0,3,4,0,1,3,1,1,3,2,2,0,1,3,1,2,2,8,9,7,0,0.5,0,1,2,3,"Female","Brazil",2,5,0,,,1,0,1,0,0,1,0,1,1,0,1,0,,,1,0,,,0,1,1,0,1,0,,,,,,,1,0,1,0,,,,,,,0,0,1,1,0,-0.9,1.125,0.875,-14
,"Portuguese",1,2,1,3,2,3,1,2,2,3,3,2,-1,2,3,3,4,4,2,2,4,4,3,2,2,2,2,3,3,2,1,1,3,2,2,3,2,3,0,7,7,6,1,1.3,0.2,1,3,4,"Male","Brazil",3,3,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,1,0.2,1,0.857142857142857,-1
,"Portuguese",1,2,0,4,4,4,2,1,1,1,2,2,-1,2,2,4,3,3,2,2,3,3,4,1,2,1,1,2,1,0,0,0,2,2,2,2,1,2,0,9,7,5,0,0.2,0.1,1,2,3,"Male","Brazil",2,5,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,,,0,1,1,0,,,0,1,0,1,1,0,1,0,1,0,0,1,,,,,0,0,1,1,0,0.2,0.777777777777778,0.555555555555556,0
,"Portuguese",0,2,3,4,4,4,1,1,-2,3,-3,3,-3,4,4,2,4,5,2,4,4,4,4,1,1,2,2,3,3,2,0,2,1,1,1,1,2,1,0,9,7,8,1,0.5,0.06,0,5,2,"Male","Brazil",1,3,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,4,0,-1,0.777777777777778,0.888888888888889,-1
,"Portuguese",0,2,2,4,4,4,0,3,-1,3,-2,2,2,2,1,3,2,3,1,1,1,1,1,2,2,2,2,2,2,2,0,3,0,1,2,2,1,1,2,7,8,7,0,0.7,0,1,1,3,"Female","Brazil",3,3,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,,,1,1,1,1,1,1,,,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0.2,1.14285714285714,1,-6
,"Portuguese",1,2,4,4,4,4,3,2,2,2,2,-2,-2,2,2,1,2,2,3,3,2,3,3,4,0,0,1,0,1,0,3,0,0,0,0,0,0,0,3,10,10,10,1,0.8,0.1,1,3,3,"Male","Brazil",1,2,0,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,1,1,0,,,1,0,1,0,1,0,,,0,1,1,0,1,1,1,0,,,0,1,1,0,0,0,1,1,1,0.2,1,1,5
,"Portuguese",1,2,0,3,3,4,4,2,2,2,2,2,1,4,3,4,4,4,2,2,2,2,1,2,2,1,2,2,3,2,0,1,2,2,3,3,2,2,0,8,7,7,1,0.8,0.1,1,1,4,"Female","United States",4,4,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0.1,0.875,0.875,-10
,"Portuguese",1,2,0,4,4,4,4,3,-2,3,-2,3,-2,4,3,4,4,4,3,2,2,3,5,2,2,0,1,1,1,1,0,2,1,1,1,1,1,2,1,8,8,9,0,0.6,0,1,2,3,"Female","Brazil",2,5,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0,,,,,0,1,0,0,0,1,0,0.3,1,1.125,-4
,"Portuguese",1,2,0,4,2,2,0,3,1,1,1,1,1,5,1,5,0,3,0,2,5,2,0,2,0,1,0,1,0,0,1,2,2,0,1,2,1,3,2,9,9,9,1,0.5,0,0,1,3,"Male","Brazil",3,3,1,1,1,0,1,0,1,,,,,,,0,1,0,1,1,1,,,1,1,1,1,,,,,,,,,,,1,1,,,1,1,0,1,1,1,0,0,0,1.4,1,1,-5
,"Portuguese",1,2,4,4,4,4,4,3,3,3,3,1,2,2,1,5,3,4,2,4,5,4,4,2,2,1,1,2,3,0,1,2,1,0,1,2,1,2,2,5,7,9,1,0.5,0.5,0,2,4,"Male","Brazil",3,5,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,,,,,0,1,0,1,,,0,1,1,0,,,1,0,1,0,0,0,0,1,0,0.2,1.4,1.8,4
,"Portuguese",1,2,3,4,4,4,1,2,2,2,3,2,2,1,3,1,4,3,4,1,1,3,5,2,1,0,2,1,3,2,0,1,2,1,2,1,1,2,0,7,8,7,1,0.15,0,1,4,2,"Male","Brazil",0,3,0,1,1,,,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,,,,,,,,,0,1,1,1,0,1,0,1,0,1,0,1,0,2,1,-0.9,1.14285714285714,1,2
,"Portuguese",1,2,4,4,4,4,3,3,2,3,2,3,3,4,4,4,3,4,2,3,4,3,3,2,1,0,3,1,0,2,0,2,2,3,0,1,2,1,0,8,8,7,1,2,0,1,4,6,"Male","Brazil",2,4,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,,,1,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,1,2,,1,0.875,-4
,"Portuguese",0,2,2,2,2,4,2,1,2,2,2,1,1,4,4,4,4,4,4,4,4,4,4,2,0,1,1,2,2,2,1,2,1,1,1,1,1,1,2,7,9,8,1,0.5,0.2,1,2,3,"NB","Brazil",3,3,0,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,,,1,1,1,1,,,0,1,0,1,0,1,,,0,1,,,1,1,,,1,1,0,1,0,-0.4,1.28571428571429,1.14285714285714,0
,"Portuguese",0,2,3,4,2,4,3,3,-2,3,1,3,-3,4,4,5,4,5,4,4,5,4,3,2,2,3,3,2,3,1,1,3,3,2,3,3,1,3,1,6,7,6,1,1.3,0.1,1,4,3,"Male","Brazil",2,3,0,1,0,1,0,1,0,,,1,0,1,0,1,0,1,0,1,0,,,1,0,1,0,0,1,,,,,0,1,1,0,1,0,1,0,1,0,1,0,0,0,0,3,0,,1.16666666666667,1,-2
