"ID","Language","AtLeastOneOpenResponse","COVIDStatus5","COVIDStatus4","COVIDStatus3","COVIDStatus2","COVIDStatus1","COVIDStatus0","Isolation","DP2","DP1","DP5","DP4","DP3","Erg2","Erg6","Erg4","Erg5","Erg3","Erg1","WHO5B3","WHO5B4","WHO5B5","WHO5B2","WHO5B1","WHO5S2","WHO5S3","WHO5S5","WHO5S1","WHO5S4","HPQB1","HPQB7","HPQB3","HPQB6","HPQB5","HPQB4","HPQB2","HPQB8","HPQS1","HPQS4","HPQS6","HPQS3","HPQS5","HPQS2","HPQS7","HPQS8","PerformanceOthers","PerB1item","PerS1item","RolesIncludeDeveloper","YearsOfExperience","YearsOfWorkFromHomeExperience","Fulltime","Age","Gender","Country","Education","OrganizationSize","Disabilities","COVIDStatus","AdultCohabitants","ChildCohabitants","FearResilience"
37,"Korean",0,NA,NA,NA,NA,NA,1,4,2,4,3,4,2,3,4,4,2,4,3,4,1,5,1,4,6,5,3,5,6,3,2,3,1,2,4,2,5,4,3,1,3,3,2,2,5,8,7,8,0,2.5,0,1,2,"Female","Korea, South",2,4,1,0,0,0,-1.2
38,"Korean",1,NA,NA,NA,NA,1,NA,4,2,2,1,5,1,5,2,3,4,5,1,4,3,3,3,4,2,1,1,2,1,3,4,3,3,3,3,3,4,2,4,4,4,5,4,4,3,5,6,3,1,20,2,1,7,"Female",NA,3,4,1,1,3,0,-0.1
39,"Korean",0,NA,NA,NA,NA,NA,1,3,1,3,3,4,1,6,3,4,4,6,3,4,3,3,5,4,5,4,3,3,4,3,1,3,2,3,3,2,4,3,3,2,3,3,2,1,4,8,7,7,1,1,0,1,1,"Male","Korea, South",0,3,1,0,0,0,-2.5
40,"Korean",0,NA,NA,NA,NA,NA,1,3,3,4,2,4,3,4,4,3,5,4,3,1,3,2,4,3,4,1,2,3,3,3,1,3,3,2,3,1,5,2,4,4,4,4,3,2,4,6,7,5,1,7,0,1,5,"Male","United States",3,6,1,0,0,0,-3.1
41,"Korean",0,NA,NA,NA,NA,NA,1,3,1,3,5,4,4,3,3,6,4,6,3,5,5,4,4,5,4,4,4,4,5,4,3,2,2,2,2,2,6,3,3,3,3,3,3,3,5,7,8,7,1,14,0,1,6,"Male","Korea, South",3,1,1,0,1,1,-3.6
42,"Korean",1,NA,NA,NA,NA,NA,1,2,1,1,5,5,5,6,4,6,6,6,2,2,2,2,4,2,4,2,2,2,2,4,1,2,4,3,3,2,5,4,2,3,2,2,2,1,5,4,7,7,1,10,3,1,4,"Male","Korea, South",3,1,1,0,1,0,-1.8
43,"Korean",0,NA,NA,NA,NA,NA,1,1,NA,2,5,2,4,1,1,2,1,3,2,6,1,4,4,3,4,2,4,5,4,4,1,3,3,3,4,2,6,4,4,2,4,3,2,1,6,3,8,8,1,3,0,1,3,"Male","Korea, South",2,3,1,0,3,0,-2.6
44,"Korean",0,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,NA,4,4,4,4,5,4,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,4,2,3,3,3,3,3,3,4,5,5,5,1,8,0,1,5,"Male","Korea, South",2,2,1,0,0,0,-2.6
45,"Korean",0,NA,NA,NA,NA,NA,1,3,2,3,3,3,3,5,5,6,6,4,5,5,5,6,4,5,5,3,3,4,3,4,3,3,3,3,3,2,6,3,2,3,3,4,3,2,5,7,8,7,1,3,0.1,1,3,"NB","Korea, South",2,3,1,0,0,0,-4
46,"Korean",1,NA,NA,NA,NA,NA,1,3,2,2,5,4,1,6,6,6,6,6,3,2,4,2,6,4,5,5,3,6,5,2,2,2,4,4,4,4,3,3,2,3,2,2,2,2,4,6,8,8,1,20,2,1,5,"Male","Korea, South",3,2,0,0,1,0,-0.9
47,"Korean",0,NA,NA,NA,NA,NA,1,3,NA,3,2,3,2,6,5,5,5,5,6,5,5,5,4,5,5,3,4,3,4,4,1,1,1,1,1,1,6,4,1,1,1,1,1,1,6,9,8,8,1,12,1,1,6,"Male","Korea, South",2,2,1,0,1,0,NA
48,"Korean",1,NA,NA,NA,NA,NA,1,2,2,4,4,5,3,6,5,5,4,6,6,5,4,5,4,5,5,5,5,5,5,4,3,2,2,2,2,2,6,5,2,2,2,2,1,1,6,8,7,8,1,10,0.2,1,5,"Male","Korea, South",1,2,1,0,1,0,-3
49,"Korean",0,NA,NA,NA,NA,NA,1,3,1,3,2,4,3,6,5,6,6,6,1,4,4,4,5,4,2,2,2,3,1,4,1,2,1,2,2,1,6,3,4,4,4,4,3,2,4,8,9,4,1,2,0,1,3,"Male","United States",3,3,1,0,0,0,-2.3
50,"Korean",0,NA,NA,NA,NA,NA,1,3,2,3,4,4,NA,3,3,6,5,5,2,6,6,5,5,5,5,5,5,5,6,3,2,2,2,2,3,2,4,3,2,2,2,2,2,3,4,3,8,5,0,18,1,1,7,"Male","Korea, South",2,1,1,0,3,2,-1.6
51,"Korean",0,NA,NA,NA,NA,NA,1,3,1,3,1,3,1,4,3,4,4,4,4,5,4,4,5,4,4,3,3,3,3,4,1,1,2,1,2,1,6,3,3,2,3,3,3,1,4,6,9,7,1,19,0,1,6,"Male","Korea, South",2,4,1,0,0,0,-4.1
52,"Korean",0,NA,NA,NA,NA,NA,1,3,2,2,5,5,2,6,5,6,5,5,5,5,1,3,3,4,4,5,4,5,5,4,4,1,2,2,1,2,5,4,1,2,1,1,2,1,5,8,8,8,1,10,0,1,4,"Male","Korea, South",4,4,1,0,1,0,0.1
53,"Korean",1,NA,NA,NA,NA,NA,1,3,2,5,5,5,4,6,6,6,6,6,6,3,1,3,6,3,6,3,5,5,5,4,1,3,2,3,2,2,6,4,1,2,3,2,2,1,6,8,10,10,0,15,5,1,5,"Female","Korea, South",2,4,1,0,1,0,0.3
54,"Korean",1,NA,NA,NA,NA,NA,1,3,2,5,4,4,4,5,4,5,4,5,5,4,2,3,4,3,4,4,3,3,5,3,1,2,2,3,3,2,5,3,3,3,3,3,3,1,4,6,7,8,1,5,2,1,3,"Female","Korea, South",2,2,1,0,1,1,NA
55,"Korean",0,NA,NA,NA,NA,NA,1,2,2,4,5,4,2,6,5,4,5,6,4,4,3,3,2,4,4,4,3,4,4,3,1,2,2,2,2,1,5,3,1,2,3,3,1,4,5,9,8,8,1,1,0,0,2,"Male","Korea, South",2,1,1,0,1,0,NA
56,"Korean",1,NA,NA,NA,NA,NA,1,3,4,5,5,5,5,6,6,6,6,6,4,3,1,3,2,3,6,4,4,4,5,4,1,3,3,3,3,2,5,3,2,2,3,2,3,1,4,4,8,9,1,20,0,1,6,"Female","Korea, South",2,5,1,0,1,2,-0.3
57,"Korean",1,NA,NA,NA,NA,NA,1,3,2,5,5,4,4,5,2,5,5,6,3,5,4,5,4,5,5,4,5,4,4,4,3,2,3,3,3,2,6,4,3,2,2,4,2,3,5,7,9,7,1,12,0,1,5,"Male","Korea, South",3,6,1,0,1,1,-0.6
58,"Korean",1,NA,NA,NA,NA,NA,1,3,1,4,5,5,2,6,1,4,1,6,6,3,5,3,5,3,5,3,3,3,5,3,1,3,4,2,3,3,5,3,2,4,3,1,4,1,5,4,6,4,1,2,0,1,2,"Male","Korea, South",2,3,1,0,2,0,-1.1
59,"Korean",1,NA,NA,NA,NA,NA,1,2,1,2,4,4,3,5,4,6,4,5,6,5,3,4,5,4,3,3,2,2,3,3,2,2,2,2,3,3,4,3,3,3,3,3,3,1,4,5,6,5,0,26,1,1,8,"Female","Korea, South",3,3,1,0,3,0,NA
60,"Korean",1,NA,NA,NA,NA,NA,1,3,1,4,4,4,4,3,6,5,6,5,4,4,4,4,4,4,3,3,3,3,3,3,3,3,4,3,3,3,6,3,3,3,3,3,3,3,6,7,6,5,0,7,1,1,5,"Male","Korea, South",3,1,1,0,1,0,-0.6
61,"Korean",1,NA,NA,NA,NA,NA,1,2,3,4,5,5,4,4,4,5,4,5,4,3,3,4,4,3,5,5,5,5,4,4,1,2,2,3,2,3,5,4,2,3,2,2,2,1,5,8,9,9,1,20,2,1,6,"Female","Korea, South",2,2,1,0,0,0,-1.6
62,"Korean",0,NA,NA,NA,NA,NA,1,3,2,4,5,3,1,4,3,6,4,6,1,3,1,3,3,2,2,2,2,4,3,3,1,2,3,2,2,3,4,3,3,3,3,4,2,2,4,7,7,6,1,3,0,1,4,"Female","United States",3,5,1,0,1,0,2.6
63,"Korean",0,NA,NA,NA,NA,NA,1,3,2,4,1,4,1,5,2,5,3,3,4,3,3,3,3,3,3,NA,3,3,3,NA,3,3,1,3,3,1,5,2,3,2,3,3,2,2,4,8,8,7,0,10,1,1,6,"Female","United States",3,3,1,0,0,0,NA
64,"Korean",1,NA,NA,NA,NA,NA,1,2,1,2,5,1,4,6,5,6,6,6,3,5,3,5,5,5,5,5,4,5,4,4,1,2,3,2,3,2,5,3,3,3,3,3,3,1,3,7,8,7,1,0.5,0.1,1,2,"Male","Korea, South",1,2,1,0,3,0,-4.1
65,"Korean",1,NA,NA,NA,NA,1,NA,3,3,1,2,4,2,6,1,6,2,5,5,3,2,2,5,4,3,1,1,2,1,1,2,2,4,3,3,4,2,1,3,4,3,4,4,2,2,8,6,4,1,3,0.25,1,3,"Male","United States",2,6,1,1,0,0,2.3
66,"Korean",1,NA,NA,NA,NA,NA,1,3,2,5,5,3,2,5,4,5,4,5,5,4,4,4,5,4,5,2,2,2,5,4,3,2,3,3,2,1,6,4,2,2,3,2,1,3,6,6,8,7,1,3,1,1,3,"Female","Korea, South",3,4,1,0,0,0,NA
67,"Korean",0,NA,NA,NA,NA,NA,1,2,1,3,5,3,2,6,4,5,4,5,5,5,3,4,6,5,5,5,3,5,5,4,2,3,2,3,3,2,5,3,3,3,4,3,3,1,5,7,9,7,1,5,0,1,4,"Male","Korea, South",2,4,1,0,1,0,-3.1
68,"Korean",1,NA,NA,NA,NA,NA,1,3,5,4,4,5,4,6,6,6,6,6,3,4,3,4,5,4,4,4,3,4,3,1,1,2,3,3,1,1,4,2,2,2,2,2,2,1,4,5,8,5,1,10,2,1,5,"Male","Korea, South",3,4,1,0,1,1,-3
69,"Korean",0,NA,NA,NA,NA,NA,1,3,1,2,5,5,3,5,4,5,4,5,3,5,4,3,5,4,5,3,2,4,4,3,1,3,2,3,3,2,4,4,3,2,3,4,3,3,4,8,5,5,0,11,0,1,5,"Male","Korea, South",3,3,1,0,1,2,-2.1
70,"Korean",0,NA,NA,NA,NA,NA,1,3,1,2,2,5,2,4,2,5,3,6,1,6,4,4,5,4,4,3,3,4,4,4,1,3,3,3,3,3,6,1,4,4,3,4,4,2,3,6,7,3,1,3,0,1,3,"Male","Korea, South",2,6,1,0,1,0,-1.3
71,"Korean",0,NA,NA,NA,NA,NA,1,3,5,5,5,5,5,5,2,6,3,5,4,5,4,4,5,4,6,4,3,4,6,4,2,3,2,3,3,2,6,4,3,2,3,4,2,3,6,7,9,9,1,19,0,1,7,"Male","Korea, South",3,3,1,0,1,2,0.3
72,"Korean",1,NA,NA,NA,NA,NA,1,3,1,1,4,4,1,4,3,4,4,4,2,3,3,3,4,4,4,4,3,3,4,3,1,1,3,2,1,3,4,3,2,3,1,3,3,1,3,5,6,4,1,16,0,1,6,"Male","Korea, South",2,5,1,0,1,0,NA
73,"Korean",0,NA,NA,NA,NA,NA,1,3,1,2,5,4,1,5,4,6,4,5,4,6,3,6,4,5,5,4,3,4,4,4,1,2,2,3,2,2,6,4,3,4,3,3,3,1,5,6,8,7,1,9,0,1,4,"Male","Korea, South",3,5,1,0,1,0,-2
74,"Korean",0,NA,NA,NA,NA,NA,1,3,3,4,5,4,2,5,4,5,5,5,2,5,5,5,5,5,5,5,5,5,5,3,1,2,1,2,1,3,5,3,1,1,1,2,3,1,5,9,9,9,1,15,0,1,5,"Male","Korea, South",2,3,1,0,1,2,-1.6
75,"Korean",0,NA,NA,NA,NA,NA,1,3,1,2,4,4,2,6,3,5,3,6,4,3,2,2,5,3,4,2,1,2,2,3,1,3,3,3,3,3,4,2,3,3,3,3,3,1,3,8,8,7,1,7,0,1,4,"Male","Korea, South",3,3,1,0,1,0,-3.1
76,"Korean",1,NA,NA,NA,NA,NA,1,3,1,3,4,4,3,4,4,5,4,5,3,5,2,4,3,4,5,5,4,5,4,4,2,3,2,3,3,1,6,4,3,2,3,3,1,2,6,6,9,8,1,20,0,1,6,"Female","Korea, South",2,5,1,0,1,1,-0.5
77,"Korean",1,NA,NA,NA,NA,NA,1,2,1,3,5,4,4,3,4,4,3,4,3,4,4,4,4,4,5,5,5,5,5,4,2,3,3,4,3,3,6,3,3,3,1,2,2,2,6,8,9,10,0,12,1,1,5,"Male","Korea, South",2,3,1,0,1,0,-3.3
78,"Korean",0,NA,NA,NA,NA,1,NA,3,2,3,4,5,NA,6,6,6,6,6,6,1,1,1,1,1,6,6,6,6,6,4,1,2,2,3,3,1,5,4,1,1,2,1,1,1,5,6,9,9,0,NA,NA,1,4,"Male","New Zealand",3,2,1,1,NA,NA,NA
79,"Korean",0,NA,NA,NA,NA,NA,1,3,2,2,4,5,3,2,4,5,4,5,2,5,4,4,4,4,5,5,4,5,6,4,3,1,2,2,2,1,7,4,2,2,3,3,1,1,7,6,9,9,1,20,1,1,6,"Female","Korea, South",2,3,1,0,1,2,NA
80,"Korean",0,NA,NA,NA,NA,NA,1,3,3,1,2,4,2,3,3,3,3,4,3,3,4,3,4,4,3,1,2,1,1,1,1,2,3,3,2,3,2,1,2,3,1,3,3,1,2,8,4,5,1,2,0,1,3,"Male","Korea, South",3,3,1,0,0,0,1.1
81,"Korean",1,NA,NA,NA,NA,NA,1,3,3,1,1,4,1,5,4,5,4,3,3,2,2,2,2,2,2,2,2,2,2,3,1,3,3,3,3,3,4,3,3,3,3,3,3,1,4,6,6,6,1,18,0,1,6,"Male","Korea, South",2,3,NA,0,0,0,-2.4
82,"Korean",1,NA,NA,NA,NA,NA,1,2,3,4,5,4,1,5,3,6,3,4,4,6,6,6,6,6,6,6,6,6,6,4,2,3,1,3,2,1,5,4,2,2,2,3,2,2,5,9,9,9,0,5,2,1,3,"NB","Korea, South",2,3,1,0,2,0,1
83,"Korean",1,NA,NA,NA,NA,1,NA,3,3,4,4,2,1,5,4,2,2,4,4,5,3,5,3,4,5,2,1,4,5,3,3,3,3,3,4,3,4,2,4,3,3,3,3,3,7,8,7,8,1,3,0,1,3,"Female","Korea, South",3,5,1,1,1,0,-2.3
84,"Korean",0,NA,NA,NA,NA,NA,1,3,NA,3,2,4,3,5,5,6,5,6,5,5,4,5,5,5,4,4,3,3,4,3,1,3,3,2,2,3,4,3,2,3,3,2,3,2,4,7,5,5,1,NA,0.2,1,3,"Female","Korea, South",2,4,1,0,0,0,-2.1
85,"Korean",0,NA,NA,NA,NA,NA,1,4,1,2,4,4,2,6,4,5,4,5,4,3,1,2,4,2,5,3,2,4,5,3,2,2,2,3,3,3,4,3,3,3,2,2,3,1,4,7,8,8,1,5.5,0.1,1,4,"Male","Korea, South",3,3,1,0,0,0,-2.1
86,"Korean",1,NA,NA,NA,NA,NA,1,3,1,4,4,4,1,4,2,2,5,3,3,4,2,3,3,4,3,2,2,3,2,3,3,3,3,3,3,3,4,3,3,3,3,3,3,2,4,7,5,7,1,5,0,1,4,"Female","Korea, South",3,2,1,0,2,0,-1.6
87,"Korean",1,NA,NA,NA,NA,NA,1,3,2,4,5,4,2,5,2,4,2,5,5,5,2,3,4,3,5,5,5,5,5,4,2,3,3,3,3,3,4,4,2,2,2,2,3,1,5,8,7,8,1,6,0,1,4,"Female","Korea, South",2,3,1,0,1,0,-2.1
88,"Korean",1,NA,NA,NA,NA,NA,1,3,1,5,5,5,5,5,4,6,6,6,5,5,2,4,3,4,5,4,3,5,5,3,3,3,3,3,4,2,4,3,3,3,3,3,2,1,5,8,9,9,1,4,0.3,1,4,"Female","Korea, South",2,2,1,0,1,0,-3.1
89,"Korean",1,NA,NA,NA,NA,NA,1,4,1,2,2,5,1,6,4,6,5,3,3,5,6,5,6,5,5,5,6,5,4,2,1,2,2,2,2,3,4,2,1,1,2,1,3,1,5,8,6,6,1,0,0,1,3,"Female","Japan",3,4,1,0,0,0,-0.6
90,"Korean",0,NA,NA,NA,NA,NA,1,3,1,4,4,4,3,4,3,5,4,5,3,4,2,2,4,2,4,4,4,4,5,3,2,2,3,3,2,2,5,4,2,2,2,2,2,2,6,5,8,9,0,11,0,1,5,"Female","Korea, South",3,5,1,0,4,2,-3.1
1,"Portuguese",1,NA,NA,NA,NA,1,NA,2,1,5,5,4,2,4,3,4,3,5,3,5,2,6,5,5,6,6,4,6,5,3,4,4,3,3,3,3,5,4,4,3,4,4,4,4,6,6,9,7,1,15,2,1,6,"Male","Brazil",2,3,0,1,1,1,NA
2,"Portuguese",1,NA,NA,NA,NA,NA,1,2,1,5,5,3,5,6,2,5,2,2,6,4,4,4,5,5,5,6,6,5,6,4,2,2,2,3,3,2,6,4,2,1,3,2,2,1,6,7,8,9,0,12,0,1,5,"Male","Brazil",3,3,2,0,1,0,-2
3,"Portuguese",1,NA,NA,NA,NA,1,NA,3,1,5,5,5,3,4,6,6,6,4,3,4,3,4,5,5,5,3,3,4,3,3,2,2,3,3,2,2,5,3,2,2,3,3,2,2,5,7,8,8,0,11,0.5,1,5,"Male","Spain",4,2,0,1,2,0,-4.1
4,"Portuguese",1,NA,NA,NA,NA,1,NA,3,4,4,5,5,4,6,6,6,6,5,6,5,4,4,5,4,4,6,6,5,6,3,2,2,2,3,2,2,6,3,2,2,1,2,2,2,6,7,8,9,1,5,0,1,3,"Male","Brazil",3,2,0,1,1,0,-3.1
5,"Portuguese",1,NA,NA,NA,NA,1,NA,3,3,5,5,5,5,6,4,4,5,6,4,4,5,4,3,5,2,2,5,2,4,3,2,1,2,3,2,2,4,2,3,4,3,4,4,3,3,7,9,7,1,5,0,1,3,"Male","Brazil",3,3,0,1,5,0,-1.2
6,"Portuguese",1,NA,NA,NA,NA,1,NA,3,NA,1,1,3,4,5,3,1,6,5,4,5,5,3,4,5,4,3,4,6,3,3,1,2,2,4,2,2,4,4,2,2,2,5,2,1,5,10,7,9,1,17,2,0,6,"Male","Brazil",2,3,0,1,1,1,-2.6
7,"Portuguese",1,NA,NA,NA,NA,1,NA,3,1,3,5,5,5,1,1,6,3,1,4,6,3,6,5,5,3,1,3,5,2,5,1,1,2,2,1,1,7,3,2,3,2,3,3,3,6,6,9,7,1,6,0,1,6,"Male","Brazil",2,3,0,1,4,2,-2
8,"Portuguese",1,NA,NA,NA,NA,1,NA,3,5,5,5,5,4,3,4,5,5,6,2,5,4,5,5,5,3,4,3,5,3,3,2,1,2,2,2,3,4,2,3,3,2,3,3,4,3,9,8,6,1,1,0,0,2,"Male","Brazil",1,2,1,1,4,0,-2.6
9,"Portuguese",1,NA,NA,NA,NA,1,NA,3,5,1,5,5,1,6,1,6,2,6,6,5,3,5,4,5,4,4,2,4,4,2,2,2,2,2,3,2,6,3,2,2,2,2,2,2,7,8,10,10,0,19,0,1,5,"Male","Brazil",4,2,0,1,1,0,-4.1
10,"Portuguese",0,NA,NA,NA,NA,1,NA,3,3,3,5,4,4,6,5,6,4,5,4,5,3,4,2,5,3,2,2,2,4,4,3,2,2,4,2,2,6,4,3,3,2,3,2,3,6,9,9,9,1,7,2,1,4,"Male","Brazil",2,5,0,1,1,0,NA
11,"Portuguese",0,NA,NA,NA,NA,1,NA,3,4,5,5,5,5,5,3,5,4,5,3,4,4,5,4,5,2,4,5,4,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,4,4,8,8,8,1,5,0,1,4,"Male","Brazil",3,6,0,1,1,0,-2.8
12,"Portuguese",1,NA,NA,NA,NA,NA,1,3,3,1,5,4,4,5,5,5,5,5,5,5,3,5,3,5,4,3,5,5,5,3,1,2,2,5,4,1,6,3,1,2,2,2,2,1,6,8,9,9,0,17,0,1,6,"Female","Brazil",3,5,0,0,0,0,-3.1
13,"Portuguese",1,NA,NA,NA,NA,NA,1,3,2,5,1,3,5,2,4,4,5,2,2,4,4,5,4,4,5,5,6,5,6,3,1,3,2,3,3,3,4,4,1,2,2,2,2,4,2,7,5,9,1,10,0,1,5,"Male","Brazil",2,3,0,0,1,1,-2.3
14,"Portuguese",1,NA,NA,NA,NA,NA,1,3,1,2,2,5,1,4,3,4,3,3,4,6,2,2,2,2,3,3,3,3,3,3,2,4,3,3,3,4,5,4,2,2,4,2,2,2,5,7,9,8,1,10,1,1,6,"Male","Brazil",3,2,0,0,3,2,-3.1
15,"Portuguese",1,NA,NA,NA,NA,NA,1,3,1,5,5,5,3,4,3,6,5,3,4,4,5,4,5,4,5,4,4,4,6,3,1,1,2,3,3,3,4,3,1,2,1,3,2,1,4,7,7,6,1,5,0,1,3,"Male","Brazil",1,3,0,0,1,0,-3.6
16,"Portuguese",1,NA,NA,NA,NA,NA,1,3,2,4,3,5,2,2,3,5,3,3,2,4,2,5,2,5,2,4,5,4,2,2,1,3,2,3,3,2,4,2,3,3,3,3,2,2,3,9,7,7,1,2,0,1,3,"Male","Brazil",2,5,0,0,3,0,-1
17,"Portuguese",1,NA,NA,NA,NA,NA,1,3,NA,5,5,5,1,6,6,4,6,5,5,4,3,4,3,4,4,4,4,4,4,2,1,2,2,3,2,2,6,2,2,4,3,2,4,2,2,6,7,4,1,10,0,1,4,"Male","Brazil",3,6,0,0,1,0,-3.4
18,"Portuguese",1,NA,NA,NA,NA,NA,1,3,5,5,5,5,4,6,5,6,5,5,5,5,4,5,5,5,4,5,5,4,5,4,2,2,2,2,2,2,6,4,2,2,2,2,2,2,6,6,8,9,1,11,8,1,4,"Male","Brazil",2,5,0,0,1,0,-2.8
19,"Portuguese",0,NA,NA,NA,NA,NA,1,3,3,5,5,5,2,4,6,6,4,4,5,2,2,2,2,4,6,6,6,6,6,3,2,1,3,2,3,3,4,3,2,2,1,2,3,1,5,7,8,9,1,1,0,1,3,"Male","Brazil",2,3,0,0,2,0,-1.1
20,"Portuguese",0,NA,NA,NA,NA,NA,1,3,3,4,5,5,4,6,4,5,4,5,4,5,1,5,2,5,5,4,5,5,3,3,1,2,1,3,3,2,5,3,3,2,2,3,2,1,6,9,9,9,0,16,1,1,5,"Male","Brazil",3,3,0,0,1,1,-2.9
21,"Portuguese",0,NA,NA,NA,NA,NA,1,3,3,5,4,5,3,5,5,5,6,5,4,5,5,4,5,5,5,3,4,4,3,3,1,2,2,2,2,3,5,2,2,4,3,3,3,2,3,9,9,6,1,3,0,1,3,"Male","Brazil",2,3,0,0,1,0,NA
22,"Portuguese",0,NA,NA,NA,NA,NA,1,3,2,3,5,5,2,6,5,6,5,5,6,4,4,5,4,4,5,5,6,5,6,4,2,3,2,3,2,2,6,4,2,2,2,2,2,2,6,6,8,8,1,6,0,1,3,"Male","Brazil",2,4,0,0,0,0,-3.5
23,"Portuguese",0,NA,NA,NA,NA,NA,1,3,1,3,4,4,1,5,2,5,2,3,3,5,2,5,2,2,4,2,4,3,2,3,2,3,3,3,3,3,4,4,3,3,3,3,2,3,4,7,7,8,0,12,NA,1,6,"Male","Brazil",2,3,2,0,1,2,NA
24,"Portuguese",0,NA,NA,NA,NA,NA,1,3,2,5,5,5,3,6,2,5,1,5,5,2,2,2,4,4,4,3,3,4,4,3,2,2,4,4,3,3,4,4,3,3,2,4,2,3,6,7,7,9,1,11,0,1,4,"Male","Brazil",2,4,0,0,1,3,-3.5
25,"Portuguese",0,NA,NA,NA,NA,NA,1,3,3,NA,5,4,NA,3,4,5,5,2,2,4,4,4,4,4,4,3,3,4,4,1,1,2,2,1,2,1,5,1,2,2,1,3,1,1,4,8,8,8,1,8,0,1,4,"Male","Brazil",3,2,0,0,1,1,-2.1
26,"Portuguese",0,NA,NA,NA,NA,NA,1,3,3,5,5,5,4,6,1,6,1,3,3,2,2,2,4,2,4,2,2,2,2,3,1,3,2,3,2,2,5,3,2,2,3,3,3,1,6,5,8,8,1,8,4,1,3,"Male","Brazil",1,4,0,0,1,0,-4
27,"Portuguese",0,NA,NA,NA,NA,NA,1,3,1,4,5,5,NA,2,1,5,1,5,5,5,5,6,6,5,5,3,4,5,5,3,1,1,2,2,1,2,4,3,1,1,1,2,2,1,4,8,9,9,1,3,4,1,4,"Female","Brazil",4,2,0,0,1,0,-1.8
28,"Portuguese",0,NA,NA,NA,NA,NA,1,3,3,5,5,5,3,6,3,6,2,6,5,5,5,6,5,5,5,5,6,4,5,4,2,3,2,3,2,2,5,3,3,3,3,3,3,3,4,7,7,6,1,3,0,1,3,"Female","Brazil",2,2,0,0,0,0,-1.3
29,"Portuguese",0,NA,NA,NA,NA,NA,1,3,1,3,4,4,2,4,2,5,3,3,3,4,5,6,5,5,4,3,5,4,3,3,1,2,2,3,3,2,7,3,3,3,3,3,3,3,6,7,9,8,1,3,2,1,3,"Male","Brazil",2,4,0,0,4,0,-2
30,"Portuguese",1,NA,NA,NA,NA,1,NA,4,5,5,5,5,5,6,4,6,6,6,3,4,3,5,3,4,5,4,5,5,6,4,1,1,2,3,2,2,5,3,3,2,3,4,3,1,4,7,8,6,0,3,0,1,5,"Male","Brazil",2,4,0,1,3,0,-3.1
31,"Portuguese",1,NA,NA,NA,NA,1,NA,4,3,1,5,5,1,3,1,6,1,4,2,4,3,4,5,4,3,3,3,3,1,3,1,1,2,3,1,1,5,2,2,3,4,3,4,5,3,8,8,5,1,13,0,0,6,"Female","Brazil",3,3,0,1,1,2,-2.8
32,"Portuguese",1,NA,NA,NA,NA,1,NA,4,3,5,4,5,4,5,6,6,6,6,4,4,3,6,3,5,5,5,6,5,5,3,1,2,2,5,3,4,4,3,3,1,2,2,2,1,5,7,7,8,0,4,0,1,3,"Female","Brazil",2,3,0,1,1,0,-3.8
33,"Portuguese",1,NA,NA,NA,NA,1,NA,4,5,5,5,5,4,6,2,4,4,4,3,5,5,4,4,4,4,5,4,5,4,4,3,3,3,3,3,3,6,3,2,2,3,3,2,3,4,8,8,8,0,20,3,1,5,"Other","Brazil",3,3,0,1,1,0,NA
34,"Portuguese",1,NA,NA,NA,NA,1,NA,4,3,5,5,5,5,3,4,6,1,6,3,4,4,4,4,4,3,6,6,2,6,3,2,3,3,3,2,3,4,3,2,2,2,2,3,3,4,5,9,10,1,6,2,0,3,"Male","Brazil",2,3,0,1,1,0,-0.7
35,"Portuguese",1,NA,NA,NA,NA,1,NA,4,2,5,5,5,1,5,3,6,4,4,5,5,4,5,4,4,5,4,6,5,5,2,1,3,2,3,2,2,5,3,3,3,3,3,2,3,4,8,9,8,0,2,0,0,2,"Female","Brazil",2,2,0,1,3,0,-2.5
36,"Portuguese",1,NA,NA,NA,NA,NA,1,4,1,5,5,5,NA,5,6,5,3,1,6,5,5,5,5,5,3,3,5,6,3,4,1,1,2,4,4,2,NA,4,5,1,5,3,2,1,NA,9,9,9,1,6,0,1,4,"Male","Brazil",2,2,0,0,3,0,-2.3
37,"Portuguese",1,NA,NA,NA,NA,1,NA,3,2,5,5,5,2,4,3,3,4,4,2,4,4,6,3,3,3,3,5,4,4,3,1,1,2,3,1,1,5,2,3,3,3,3,2,1,4,8,9,6,1,3,0,1,2,"Male","Brazil",2,3,0,1,2,0,-1.7
38,"Portuguese",1,NA,NA,NA,NA,1,NA,3,1,2,3,5,1,5,4,5,6,1,1,6,5,6,5,5,1,2,1,1,2,2,2,2,2,3,4,3,4,2,4,3,2,3,3,4,3,8,9,5,1,5,0,1,1,"Male","Brazil",2,4,0,1,0,0,-1.3
39,"Portuguese",1,NA,NA,NA,NA,1,NA,3,3,5,3,5,5,6,6,6,6,6,6,6,6,6,6,6,3,2,5,2,6,3,2,2,1,2,1,2,4,3,1,1,1,1,1,1,5,10,10,10,1,12,2,1,5,"Female","Brazil",4,4,0,1,0,0,-2.1
